student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob,technical_communication_balance,cgpa_overall_ratio
STU3169,Student_7410_3169,SRM Chennai,B.Tech CSE,2026,9.7,84.7,51.1,51.4,50.6,56.1,63.4,63.3,0,0,1,8.3,Software Engineer,70.0,1.6575342465753424,1.5323854660347551
STU3170,Student_7520_3170,DTU Delhi,B.Tech ME,2026,6.2,74.8,51.1,20.0,38.9,53.0,45.0,51.5,0,1,1,4.6,QA Engineer,60.5,1.4637964774951076,1.203883495145631
STU3171,Student_1410_3171,Anna University,B.Tech AI&ML,2026,8.9,63.0,40.2,34.4,52.9,55.4,57.9,50.4,0,2,1,5.2,Junior Developer,62.3,1.5671641791044775,1.7658730158730158
STU3172,Student_7030_3172,Anna University,B.E CSE,2027,6.8,40.5,22.2,20.0,63.5,33.0,61.1,35.4,0,1,1,4.0,Junior Developer,45.7,1.8243243243243243,1.92090395480226
STU3173,Student_8350_3173,IIT Kanpur,BCA,2025,8.6,76.9,68.1,30.9,62.4,69.3,64.6,63.0,0,2,1,6.8,Full Stack Developer,68.8,1.129221732745962,1.3650793650793651
STU3174,Student_6655_3174,IIT Bombay,B.Tech CSE,2025,8.2,46.1,39.5,27.2,49.2,31.7,72.0,40.0,0,1,1,5.4,QA Engineer,51.4,1.1670886075949367,2.05
STU3175,Student_4103_3175,IIT Bombay,BCA,2026,10.0,36.1,36.5,20.0,70.0,36.5,59.6,38.1,6,1,0,0.0,Not Placed,50.4,0.989041095890411,2.6246719160104988
STU3176,Student_1195_3176,IIT Kanpur,BCA,2027,8.7,54.3,35.6,24.8,53.0,62.3,68.8,45.3,6,0,1,5.3,Technical Support,54.1,1.5252808988764044,1.9205298013245033
STU3177,Student_6659_3177,VIT Vellore,B.Tech AI&ML,2025,8.8,45.6,50.2,36.4,54.4,41.9,67.2,45.6,0,1,1,3.3,Junior Developer,58.0,0.9083665338645418,1.9298245614035088
STU3178,Student_7425_3178,IIT Kharagpur,B.E CSE,2027,8.5,63.6,63.5,20.0,58.8,47.8,67.2,52.6,0,0,1,5.2,Technical Support,61.5,1.0015748031496063,1.6159695817490494
STU3179,Student_8430_3179,NSIT Delhi,B.Tech IT,2026,5.5,36.1,38.9,20.0,67.6,38.0,61.2,38.4,12,0,0,0.0,Not Placed,41.1,0.9280205655526993,1.4322916666666667
STU3180,Student_5584_3180,IIT Kanpur,B.Sc Data Science,2026,8.1,56.4,37.0,38.2,83.0,35.6,53.7,50.8,6,1,0,0.0,Not Placed,61.8,1.5243243243243243,1.594488188976378
STU3181,Student_8455_3181,BITS Pilani,B.E CSE,2025,8.6,69.0,52.3,31.2,77.5,65.4,80.0,59.0,0,0,1,5.9,QA Engineer,66.8,1.3193116634799236,1.4576271186440677
STU3182,Student_7884_3182,DTU Delhi,B.Tech AI&ML,2026,5.6,68.3,30.2,56.8,46.3,38.6,62.2,52.1,12,0,0,0.0,Not Placed,58.6,2.26158940397351,1.0748560460652592
STU3183,Student_6575_3183,IIT Bombay,B.Tech CSE,2026,6.8,53.3,34.6,27.6,92.3,50.9,74.1,50.0,12,1,0,0.0,Not Placed,54.4,1.5404624277456647,1.36
STU3184,Student_8189_3184,DTU Delhi,B.E CSE,2025,8.1,45.6,35.8,37.0,59.7,23.9,59.6,41.9,0,3,0,0.0,Not Placed,50.5,1.2737430167597767,1.9331742243436756
STU3185,Student_5743_3185,IIT Delhi,B.Tech AI&ML,2025,9.3,79.8,46.3,55.6,89.0,47.1,61.6,66.4,0,3,0,0.0,Not Placed,72.6,1.7235421166306697,1.400602409638554
STU3186,Student_5897_3186,NSIT Delhi,B.Tech AI&ML,2026,7.5,64.0,40.1,32.5,75.8,64.8,76.4,54.8,0,1,1,4.3,Junior Developer,63.1,1.596009975062344,1.3686131386861315
STU3187,Student_8365_3187,NIT Trichy,B.Sc Data Science,2027,9.9,91.6,73.4,91.1,65.6,63.3,60.8,81.1,0,1,1,9.5,SDE-II,88.2,1.2479564032697545,1.220715166461159
STU3188,Student_3726_3188,VIT Vellore,B.E CSE,2026,7.6,71.0,52.7,42.4,72.0,77.6,73.8,62.4,6,1,1,7.9,QA Engineer,66.0,1.3472485768500948,1.217948717948718
STU3189,Student_9314_3189,IIT Kharagpur,B.Tech IT,2027,7.7,32.7,20.0,57.1,62.0,20.0,65.0,38.2,0,1,0,0.0,Not Placed,49.0,1.6350000000000002,2.015706806282722
STU3190,Student_3981_3190,BITS Pilani,B.Tech IT,2025,8.3,100.0,92.5,45.4,84.5,75.4,62.4,82.8,0,2,1,9.4,Full Stack Developer,81.7,1.0810810810810811,1.002415458937198
STU3191,Student_8255_3191,SRM Chennai,B.Tech AI&ML,2026,5.5,64.4,30.7,55.3,65.8,55.2,61.3,55.1,0,3,1,5.5,QA Engineer,57.0,2.0977198697068404,0.9981851179673321
STU3192,Student_7656_3192,IIT Delhi,B.Tech IT,2025,6.6,68.6,52.7,61.0,83.0,56.1,69.3,64.8,0,2,1,6.8,Technical Support,65.4,1.3017077798861478,1.0185185185185186
STU3193,Student_1903_3193,SRM Chennai,B.E CSE,2026,5.7,61.9,47.0,45.4,56.1,34.3,74.2,52.0,0,0,0,0.0,Not Placed,50.2,1.3170212765957447,1.0961538461538463
STU3194,Student_1532_3194,VIT Vellore,B.Tech ME,2026,6.5,88.5,85.7,53.9,59.8,76.9,63.8,75.6,0,0,1,8.2,Software Engineer,71.8,1.0326721120186697,0.8597883597883599
STU3195,Student_4764_3195,IIT Kharagpur,B.Sc Data Science,2026,6.7,74.1,65.9,38.6,69.0,67.3,63.2,63.9,12,5,1,6.9,QA Engineer,60.8,1.12443095599393,1.0485133020344288
STU3196,Student_7190_3196,IIT Hyderabad,B.Sc Data Science,2027,6.6,49.5,74.7,26.2,90.5,59.8,65.8,57.1,0,1,0,0.0,Not Placed,55.4,0.6626506024096386,1.1558669001751314
STU3197,Student_3138_3197,IIT Kanpur,BCA,2026,7.6,32.8,20.0,20.5,63.6,48.9,70.4,34.0,0,0,1,3.4,Junior Developer,42.7,1.64,2.235294117647059
STU3198,Student_6630_3198,IIT Kanpur,B.Tech AI&ML,2027,6.9,100.0,77.6,70.1,62.3,86.9,76.3,82.6,0,3,1,8.6,Data Analyst,85.0,1.288659793814433,0.8353510895883778
STU3199,Student_6510_3199,IIT Kharagpur,B.Tech AI&ML,2026,7.1,60.1,66.3,51.4,91.7,51.8,68.4,63.5,6,0,1,5.3,Junior Developer,62.1,0.9064856711915537,1.1181102362204725
STU3200,Student_6932_3200,NIT Trichy,B.Sc Data Science,2025,8.8,60.1,62.6,42.6,33.9,58.6,63.0,53.0,0,5,1,5.2,Technical Support,61.0,0.9600638977635783,1.6603773584905661
STU3201,Student_3162_3201,NIT Trichy,BCA,2025,8.6,71.6,58.3,62.7,62.6,66.8,81.8,65.3,24,1,0,0.0,Not Placed,69.9,1.2281303602058318,1.316998468606432
STU3202,Student_8317_3202,Anna University,B.Tech IT,2025,6.2,73.2,36.8,25.8,75.4,59.5,67.1,55.4,0,0,1,6.6,QA Engineer,60.3,1.9891304347826089,1.1191335740072204
STU3203,Student_2231_3203,SRM Chennai,B.Tech CSE,2025,7.3,69.2,35.5,28.5,86.7,48.8,72.9,54.9,0,1,0,0.0,Not Placed,61.2,1.9492957746478874,1.3296903460837888
STU3204,Student_7794_3204,IIT Kanpur,B.Tech ME,2027,5.6,75.6,60.8,53.0,67.9,49.2,71.3,64.3,18,1,1,6.7,Software Engineer,66.9,1.243421052631579,0.8709175738724728
STU3205,Student_4325_3205,NSIT Delhi,B.Tech ECE,2026,6.4,74.1,40.8,27.4,64.4,51.3,64.6,54.4,0,2,0,0.0,Not Placed,61.3,1.8161764705882353,1.1764705882352942
STU3206,Student_3845_3206,IIT Hyderabad,B.Tech ECE,2026,7.4,90.0,50.2,22.9,72.2,94.3,83.7,66.4,0,0,1,7.6,Software Engineer,74.4,1.792828685258964,1.114457831325301
STU3207,Student_3994_3207,Anna University,B.Tech CSE,2026,7.9,69.7,20.0,49.5,72.5,50.9,62.8,54.3,0,1,1,7.0,QA Engineer,55.8,3.4850000000000003,1.4548802946593002
STU3208,Student_2299_3208,IIT Delhi,B.Tech CSE,2025,7.3,100.0,64.4,63.0,63.9,89.4,67.9,79.0,0,3,1,9.6,Software Engineer,81.7,1.5527950310559004,0.9240506329113924
STU3209,Student_6912_3209,IIT Kharagpur,BCA,2026,5.2,69.9,44.3,40.8,52.3,73.1,76.8,56.6,6,2,1,5.1,QA Engineer,52.7,1.577878103837472,0.9187279151943463
STU3210,Student_1910_3210,IIT Kharagpur,B.Tech IT,2026,8.9,76.8,36.7,79.3,56.1,58.3,73.6,64.3,6,1,1,8.1,Software Engineer,66.8,2.092643051771117,1.3841368584758944
STU3211,Student_7647_3211,BITS Pilani,B.Tech AI&ML,2026,8.2,57.0,30.8,79.8,69.4,43.7,62.6,56.8,0,2,0,0.0,Not Placed,59.6,1.8506493506493507,1.443661971830986
STU3212,Student_1907_3212,SRM Chennai,BCA,2026,7.7,64.7,51.0,70.5,61.1,52.3,64.1,61.3,12,0,0,0.0,Not Placed,67.1,1.2686274509803923,1.2561174551386625
STU3213,Student_7102_3213,Anna University,B.Tech AI&ML,2025,6.8,54.5,20.0,34.5,76.4,65.9,62.0,48.0,0,1,0,0.0,Not Placed,56.7,2.725,1.4166666666666667
STU3214,Student_1171_3214,VIT Vellore,B.Tech CSE,2025,5.9,40.6,20.0,58.1,74.3,25.5,52.2,43.5,0,1,1,3.9,QA Engineer,50.0,2.0300000000000002,1.3563218390804597
STU3215,Student_2236_3215,IIT Kharagpur,BCA,2027,6.8,91.3,63.5,28.7,100.0,59.4,72.4,71.3,0,2,1,7.9,Software Engineer,74.7,1.4377952755905512,0.9537166900420758
STU3216,Student_8082_3216,SRM Chennai,B.Tech AI&ML,2027,8.0,55.6,20.5,20.0,56.4,44.6,61.1,40.5,0,1,0,0.0,Not Placed,46.2,2.7121951219512197,1.9753086419753085
STU3217,Student_1757_3217,IIT Bombay,B.Tech ME,2027,7.5,44.0,35.2,49.4,67.6,33.0,69.2,45.8,0,1,1,2.9,Junior Developer,53.7,1.25,1.6375545851528386
STU3218,Student_1061_3218,IIT Kharagpur,B.E CSE,2026,6.4,94.0,72.1,56.9,88.2,61.0,73.5,78.0,0,5,1,8.4,Software Engineer,77.7,1.30374479889043,0.8205128205128205
STU3219,Student_7094_3219,NIT Trichy,B.Tech ECE,2025,6.4,74.2,56.2,41.3,82.9,52.5,66.1,63.2,0,2,1,6.4,Technical Support,63.8,1.3202846975088969,1.0126582278481011
STU3220,Student_1317_3220,NSIT Delhi,B.Tech AI&ML,2026,6.8,75.1,49.4,20.0,43.0,69.5,59.9,53.6,24,5,1,7.0,Software Engineer,61.9,1.520242914979757,1.2686567164179103
STU3221,Student_4006_3221,IIT Kharagpur,B.Tech AI&ML,2025,7.6,57.6,69.7,37.8,81.3,49.5,63.6,58.8,0,3,1,4.0,Junior Developer,62.9,0.8263988522238164,1.2925170068027212
STU3222,Student_4895_3222,DTU Delhi,B.Tech ECE,2025,9.3,86.8,90.0,56.0,56.8,64.1,67.2,74.5,6,0,1,10.3,ML Engineer,77.4,0.9644444444444444,1.2483221476510067
STU3223,Student_8114_3223,DTU Delhi,B.Tech AI&ML,2026,6.8,20.0,51.0,20.0,61.4,36.1,61.2,34.0,0,2,0,0.0,Not Placed,36.1,0.39215686274509803,2.0
STU3224,Student_4236_3224,BITS Pilani,BCA,2026,6.8,38.5,52.6,39.7,83.8,35.2,57.9,48.0,24,1,1,2.7,Junior Developer,52.3,0.7319391634980988,1.4166666666666667
STU3225,Student_8807_3225,IIT Bombay,BCA,2026,7.6,46.4,20.0,35.3,87.4,32.5,53.9,43.7,0,1,0,0.0,Not Placed,53.0,2.32,1.7391304347826086
STU3226,Student_1704_3226,IIT Delhi,B.Tech CSE,2025,7.5,80.2,68.0,57.9,60.7,56.4,75.0,68.0,0,1,1,5.8,Data Analyst,68.3,1.1794117647058824,1.1029411764705883
STU3227,Student_7860_3227,IIT Madras,B.Tech CSE,2027,7.3,56.5,57.0,27.4,81.2,43.5,68.6,53.2,6,1,1,5.1,Technical Support,53.0,0.9912280701754386,1.3721804511278195
STU3228,Student_8829_3228,VIT Vellore,B.Tech ME,2026,7.6,50.8,20.0,20.0,64.4,63.7,67.4,41.8,12,0,1,5.0,Junior Developer,53.3,2.54,1.8181818181818183
STU3229,Student_5287_3229,IIT Hyderabad,B.Tech ME,2025,7.3,41.4,21.9,20.0,57.2,22.5,60.3,33.7,0,1,0,0.0,Not Placed,39.5,1.8904109589041096,2.166172106824926
STU3230,Student_2384_3230,DTU Delhi,B.Sc Data Science,2027,7.8,51.3,39.2,20.0,29.9,76.5,58.7,41.9,6,0,0,0.0,Not Placed,54.8,1.3086734693877549,1.8615751789976134
STU3231,Student_4960_3231,IIT Bombay,B.Tech ECE,2026,5.2,35.1,49.4,48.1,81.3,20.0,71.7,46.0,0,5,1,2.5,QA Engineer,43.0,0.7105263157894738,1.1304347826086956
STU3232,Student_6378_3232,VIT Vellore,B.Tech CSE,2025,8.3,73.9,29.1,22.8,62.3,66.9,56.2,52.3,6,0,1,5.9,Junior Developer,61.9,2.5395189003436425,1.586998087954111
STU3233,Student_6406_3233,IIT Hyderabad,B.Sc Data Science,2026,7.3,80.9,66.7,30.3,91.7,50.7,67.9,66.5,0,2,1,7.5,Full Stack Developer,72.3,1.2128935532233884,1.0977443609022557
STU3234,Student_6292_3234,IIT Hyderabad,B.Tech IT,2027,7.7,69.5,51.6,53.9,75.9,65.0,60.2,63.3,6,2,0,0.0,Not Placed,65.8,1.3468992248062015,1.216429699842022
STU3235,Student_2350_3235,NIT Trichy,B.E CSE,2027,7.8,53.7,21.0,27.0,72.7,46.0,74.4,43.9,6,1,1,4.6,QA Engineer,46.9,2.5571428571428574,1.7767653758542141
STU3236,Student_4871_3236,VIT Vellore,BCA,2025,7.9,75.3,54.2,59.0,77.3,59.6,72.7,66.6,0,2,1,7.3,Software Engineer,65.4,1.3892988929889298,1.1861861861861862
STU3237,Student_1910_3237,VIT Vellore,B.Sc Data Science,2026,9.2,37.9,38.7,48.6,41.4,32.0,65.7,40.1,6,1,0,0.0,Not Placed,49.3,0.9793281653746769,2.29426433915212
STU3238,Student_8399_3238,Anna University,B.Tech AI&ML,2025,8.0,67.7,31.0,83.3,62.4,59.4,48.8,61.9,0,2,0,0.0,Not Placed,69.5,2.1838709677419357,1.2924071082390953
STU3239,Student_1860_3239,DTU Delhi,B.Sc Data Science,2025,6.4,36.0,41.6,20.0,62.3,20.0,56.4,36.3,0,2,1,2.7,Junior Developer,43.2,0.8653846153846153,1.7630853994490359
STU3240,Student_2002_3240,DTU Delhi,B.Tech IT,2026,8.7,71.0,41.2,57.9,70.1,57.1,58.2,60.9,0,1,0,0.0,Not Placed,71.6,1.7233009708737863,1.4285714285714286
STU3241,Student_4218_3241,IIT Kharagpur,B.E CSE,2027,7.9,91.7,52.9,96.0,78.4,55.1,73.6,79.1,6,2,1,8.0,Software Engineer,81.1,1.733459357277883,0.9987357774968395
STU3242,Student_4001_3242,NSIT Delhi,BCA,2025,9.0,65.4,48.0,20.0,89.8,40.4,75.7,54.0,0,2,1,5.7,Technical Support,62.5,1.3625,1.6666666666666667
STU3243,Student_9371_3243,IIT Bombay,B.E CSE,2025,7.6,84.4,86.8,55.4,67.4,66.7,60.0,74.8,6,2,1,7.1,Software Engineer,71.2,0.9723502304147467,1.0160427807486632
STU3244,Student_4411_3244,IIT Madras,B.Tech ME,2025,8.0,61.7,48.1,20.0,68.6,61.7,58.4,51.7,6,3,1,4.7,Technical Support,57.6,1.2827442827442828,1.5473887814313345
STU3245,Student_1354_3245,BITS Pilani,BCA,2025,5.3,38.9,39.3,20.0,97.3,36.3,57.7,43.7,0,1,1,2.5,QA Engineer,47.2,0.989821882951654,1.2128146453089244
STU3246,Student_2189_3246,VIT Vellore,B.Tech CSE,2025,7.0,50.3,20.0,42.2,83.0,45.1,60.7,47.0,0,0,1,2.8,QA Engineer,49.4,2.5149999999999997,1.4893617021276595
STU3247,Student_6840_3247,NIT Trichy,B.Tech AI&ML,2025,5.2,91.5,44.5,34.7,71.7,75.6,59.3,66.2,0,5,0,0.0,Not Placed,68.9,2.056179775280899,0.7854984894259819
STU3248,Student_1857_3248,IIT Kharagpur,B.Tech ME,2025,8.9,31.3,20.0,20.0,51.0,39.7,63.2,30.6,6,3,0,0.0,Not Placed,46.3,1.565,2.9084967320261437
STU3249,Student_7443_3249,IIT Kharagpur,B.Tech ECE,2025,8.7,89.7,91.1,55.3,54.8,70.5,61.4,75.9,0,0,1,9.8,Data Scientist,80.4,0.9846322722283206,1.1462450592885374
STU3250,Student_1583_3250,SRM Chennai,B.Tech ECE,2027,7.7,58.8,29.9,30.8,78.2,58.5,54.1,50.3,18,1,1,6.7,Technical Support,52.4,1.9665551839464883,1.5308151093439364
STU3251,Student_4657_3251,DTU Delhi,B.Sc Data Science,2027,7.3,41.3,27.1,27.5,77.8,34.0,69.2,40.4,24,2,0,0.0,Not Placed,51.6,1.5239852398523983,1.806930693069307
STU3252,Student_8707_3252,IIT Bombay,BCA,2027,8.5,76.1,68.3,50.0,89.3,61.5,70.8,69.8,0,3,0,0.0,Not Placed,73.4,1.1142020497803806,1.2177650429799427
STU3253,Student_7427_3253,VIT Vellore,B.E CSE,2025,9.4,95.2,75.6,66.4,80.4,88.0,74.0,82.6,0,0,1,8.6,ML Engineer,90.7,1.2592592592592593,1.1380145278450364
STU3254,Student_8054_3254,IIT Bombay,B.Tech IT,2025,9.1,71.9,60.1,68.0,81.2,68.5,74.2,69.8,6,3,1,7.7,Junior Developer,77.7,1.1963394342762064,1.3037249283667622
STU3255,Student_8087_3255,IIT Kanpur,BCA,2025,8.3,67.5,63.8,87.1,52.5,44.4,80.8,66.1,0,3,0,0.0,Not Placed,64.7,1.0579937304075235,1.2556732223903178
STU3256,Student_6122_3256,IIT Madras,B.Sc Data Science,2025,7.7,62.7,62.0,84.6,60.0,49.0,68.9,65.2,12,2,1,6.1,Junior Developer,62.9,1.011290322580645,1.1809815950920244
STU3257,Student_7881_3257,IIT Hyderabad,B.Tech AI&ML,2026,9.0,97.4,79.7,100.0,61.4,67.9,77.6,86.0,24,0,1,10.3,SDE-II,91.7,1.2220828105395232,1.0465116279069768
STU3258,Student_9276_3258,IIT Madras,B.Tech CSE,2025,5.8,58.7,44.9,23.6,54.8,44.5,61.4,46.9,6,1,0,0.0,Not Placed,45.7,1.3073496659242763,1.236673773987207
STU3259,Student_2573_3259,IIT Madras,B.E CSE,2027,5.2,66.8,54.6,38.5,86.4,37.0,59.6,58.7,0,1,0,0.0,Not Placed,54.7,1.2234432234432233,0.8858603066439522
STU3260,Student_9813_3260,IIT Hyderabad,B.E CSE,2025,8.4,69.4,80.7,27.1,49.1,77.0,62.8,60.9,0,0,0,0.0,Not Placed,64.2,0.8599752168525403,1.3793103448275863
STU3261,Student_4982_3261,Anna University,B.Tech ECE,2026,6.3,23.6,20.0,30.4,51.7,25.8,54.5,28.7,0,1,0,0.0,Not Placed,39.7,1.1800000000000002,2.1951219512195124
STU3262,Student_9641_3262,BITS Pilani,BCA,2026,7.2,96.5,77.3,53.2,76.2,69.0,80.4,78.2,6,1,1,8.3,Software Engineer,83.1,1.2483829236739974,0.9207161125319693
STU3263,Student_7557_3263,NSIT Delhi,B.Tech ME,2026,7.6,69.6,33.7,20.0,64.4,54.6,73.4,50.2,6,0,1,4.8,QA Engineer,57.1,2.065281899109792,1.5139442231075697
STU3264,Student_1029_3264,DTU Delhi,B.Tech ECE,2027,7.7,88.8,48.0,72.7,58.1,85.9,55.4,72.5,0,2,0,0.0,Not Placed,76.7,1.8499999999999999,1.0620689655172413
STU3265,Student_8505_3265,IIT Kanpur,BCA,2026,8.4,81.2,50.0,42.0,67.6,41.9,62.4,61.2,6,0,1,7.0,Full Stack Developer,65.6,1.624,1.3725490196078431
STU3266,Student_9740_3266,IIT Kanpur,B.Tech CSE,2026,6.5,100.0,90.6,88.2,60.2,60.7,62.6,85.9,0,1,0,0.0,Not Placed,84.2,1.1037527593818985,0.7566938300349243
STU3267,Student_7082_3267,IIT Bombay,B.Sc Data Science,2026,4.7,55.5,35.8,20.0,54.4,41.7,57.8,42.9,0,1,0,0.0,Not Placed,49.7,1.5502793296089388,1.0955710955710956
STU3268,Student_2301_3268,IIT Kharagpur,B.Tech IT,2026,7.9,67.7,48.1,28.9,50.0,74.5,72.7,54.0,0,1,1,6.0,Junior Developer,58.0,1.4074844074844075,1.462962962962963
STU3269,Student_7104_3269,IIT Bombay,BCA,2026,7.4,61.7,50.6,20.0,53.3,39.8,55.2,47.7,0,2,1,4.8,Technical Support,58.3,1.2193675889328064,1.551362683438155
STU3270,Student_6987_3270,VIT Vellore,B.E CSE,2026,7.9,66.6,67.5,84.5,51.1,55.1,66.9,66.9,0,3,0,0.0,Not Placed,66.8,0.9866666666666666,1.1808669656203288
STU3271,Student_8190_3271,IIT Kanpur,B.Tech ME,2025,6.2,46.7,36.3,20.0,72.4,34.4,56.3,41.9,0,2,1,3.4,Technical Support,48.6,1.2865013774104685,1.4797136038186158
STU3272,Student_4504_3272,IIT Kanpur,B.Tech AI&ML,2027,7.7,47.4,35.6,52.5,73.9,41.8,58.2,49.5,0,0,0,0.0,Not Placed,54.6,1.3314606741573032,1.5555555555555556
STU3273,Student_7201_3273,SRM Chennai,B.Tech AI&ML,2025,9.6,43.9,43.9,39.8,56.5,47.2,75.7,45.3,0,1,1,4.4,Technical Support,56.2,1.0,2.119205298013245
STU3274,Student_3518_3274,IIT Madras,B.Tech ECE,2025,7.7,62.8,36.3,20.0,65.2,47.0,55.2,47.7,0,0,1,7.0,Technical Support,52.7,1.7300275482093666,1.6142557651991614
STU3275,Student_1947_3275,NIT Trichy,B.Sc Data Science,2027,7.2,76.5,63.7,20.0,80.6,58.3,50.2,61.4,6,1,1,7.5,Software Engineer,70.0,1.2009419152276295,1.1726384364820848
STU3276,Student_4420_3276,IIT Hyderabad,B.Tech AI&ML,2026,9.3,68.5,25.0,47.9,75.2,69.5,63.0,56.8,0,0,1,7.0,QA Engineer,66.5,2.74,1.637323943661972
STU3277,Student_4515_3277,IIT Madras,B.E CSE,2026,6.7,77.0,42.1,30.1,69.0,46.9,83.0,56.4,0,0,1,7.1,Software Engineer,58.1,1.8289786223277908,1.1879432624113475
STU3278,Student_4660_3278,NIT Trichy,B.Tech ME,2027,7.0,37.3,31.1,20.0,87.6,20.4,63.9,38.5,24,1,0,0.0,Not Placed,42.8,1.1993569131832795,1.8181818181818181
STU3279,Student_5554_3279,IIT Bombay,B.Tech AI&ML,2027,6.7,69.8,62.0,43.4,71.5,45.4,76.6,60.8,0,0,0,0.0,Not Placed,63.6,1.1258064516129032,1.1019736842105263
STU3280,Student_7348_3280,IIT Delhi,B.Tech AI&ML,2027,7.0,62.5,65.0,20.0,79.1,43.3,72.4,55.1,0,1,1,5.6,Technical Support,55.8,0.9615384615384616,1.2704174228675136
STU3281,Student_8411_3281,NSIT Delhi,BCA,2027,9.0,49.8,20.0,25.6,73.9,33.7,63.4,41.0,0,3,1,3.9,QA Engineer,50.7,2.4899999999999998,2.1951219512195124
STU3282,Student_5701_3282,IIT Madras,BCA,2026,5.0,76.1,40.0,39.1,93.3,82.1,66.8,64.7,0,0,1,6.7,Software Engineer,65.3,1.9024999999999999,0.7727975270479134
STU3283,Student_7045_3283,Anna University,B.Tech CSE,2026,6.8,59.3,32.4,20.0,71.4,50.9,65.9,47.0,6,2,0,0.0,Not Placed,48.5,1.8302469135802468,1.446808510638298
STU3284,Student_9304_3284,IIT Madras,BCA,2025,7.0,52.3,44.5,20.0,83.6,37.0,74.7,47.4,12,0,1,4.9,QA Engineer,51.5,1.1752808988764045,1.4767932489451476
STU3285,Student_3082_3285,SRM Chennai,B.Sc Data Science,2026,8.3,48.8,20.0,20.0,86.5,37.4,57.9,41.8,0,1,0,0.0,Not Placed,50.6,2.44,1.985645933014354
STU3286,Student_4173_3286,VIT Vellore,B.Tech ECE,2026,8.8,80.6,63.0,59.8,72.7,68.1,68.1,70.5,12,3,1,7.4,Full Stack Developer,71.4,1.2793650793650793,1.24822695035461
STU3287,Student_5617_3287,IIT Kharagpur,B.Sc Data Science,2025,8.4,72.2,37.3,52.9,73.7,65.1,69.6,60.9,0,0,1,8.4,Junior Developer,61.8,1.9356568364611262,1.3793103448275863
STU3288,Student_9916_3288,VIT Vellore,B.E CSE,2027,7.4,79.5,48.8,40.7,79.0,59.6,79.0,63.5,0,0,0,0.0,Not Placed,62.9,1.6290983606557379,1.1653543307086613
STU3289,Student_7012_3289,IIT Madras,B.E CSE,2025,7.5,81.4,49.8,65.5,83.4,80.2,58.1,72.1,18,0,0,0.0,Not Placed,77.0,1.6345381526104419,1.0402219140083218
STU3290,Student_3498_3290,VIT Vellore,B.Tech IT,2027,6.8,59.4,66.6,75.1,75.2,47.6,69.4,65.2,6,0,1,4.1,QA Engineer,66.1,0.891891891891892,1.0429447852760736
STU3291,Student_7697_3291,IIT Madras,B.Tech IT,2025,10.0,100.0,87.1,80.2,82.5,79.4,67.4,88.8,12,1,1,11.3,Data Scientist,87.4,1.1481056257175661,1.1261261261261262
STU3292,Student_3033_3292,IIT Bombay,B.Tech ME,2027,8.0,35.9,22.9,20.0,85.2,22.1,57.5,36.1,24,2,0,0.0,Not Placed,43.0,1.5676855895196506,2.2160664819944595
STU3293,Student_3343_3293,IIT Kharagpur,B.Tech AI&ML,2026,9.4,31.0,28.8,20.0,62.4,27.3,62.1,32.7,0,0,0,0.0,Not Placed,45.4,1.0763888888888888,2.874617737003058
STU3294,Student_1741_3294,IIT Kanpur,B.Sc Data Science,2025,7.7,52.2,34.1,31.9,72.9,40.9,66.1,46.5,0,3,1,3.3,QA Engineer,51.0,1.530791788856305,1.6559139784946237
STU3295,Student_2696_3295,IIT Kharagpur,B.Tech CSE,2026,7.7,57.3,24.4,37.2,88.1,51.2,64.4,50.7,0,1,0,0.0,Not Placed,60.8,2.348360655737705,1.5187376725838264
STU3296,Student_2897_3296,SRM Chennai,B.Tech CSE,2026,7.1,79.3,50.0,53.9,62.2,57.5,61.7,63.6,0,0,1,6.6,Software Engineer,64.8,1.5859999999999999,1.1163522012578617
STU3297,Student_1782_3297,NSIT Delhi,B.Tech IT,2026,7.9,73.5,55.6,30.4,84.5,70.7,65.2,62.7,0,1,0,0.0,Not Placed,63.0,1.3219424460431655,1.259968102073365
STU3298,Student_2133_3298,IIT Madras,B.E CSE,2025,8.5,55.6,34.5,43.0,47.3,31.4,46.8,45.2,6,1,0,0.0,Not Placed,51.8,1.6115942028985508,1.8805309734513274
STU3299,Student_6156_3299,SRM Chennai,B.Tech ME,2025,8.8,25.2,22.8,29.8,65.6,20.0,60.3,31.2,0,0,0,0.0,Not Placed,41.5,1.1052631578947367,2.8205128205128207
STU3300,Student_1895_3300,SRM Chennai,B.Sc Data Science,2025,8.7,20.0,20.0,22.1,70.8,25.0,59.1,28.5,18,0,0,0.0,Not Placed,36.6,1.0,3.0526315789473686
STU3301,Student_9605_3301,SRM Chennai,B.Tech CSE,2027,7.1,100.0,93.0,68.9,71.2,86.5,76.6,86.7,0,5,1,7.9,Software Engineer,89.3,1.075268817204301,0.8189158016147635
STU3302,Student_5733_3302,IIT Bombay,B.Tech ME,2027,6.6,100.0,73.7,96.3,72.8,77.1,78.6,87.6,0,0,1,7.3,Data Analyst,83.6,1.3568521031207599,0.7534246575342466
